Date,Price,Volume,CirSupply,Velocity,Valuation
2022-01-27,18.13,62576729,987841436,0.06,0.07
2022-01-28,18.34,54235422,987556724,0.05,0.06
2022-01-29,18.71,40969929,987592092,0.04,0.03
2022-01-30,18.17,41715326,987716667,0.04,0.03
2022-01-31,19.42,57450272,987607064,0.06,0.07
2022-02-01,19.61,54500700,987791078,0.06,0.06
2022-02-02,18.80,61344108,987416331,0.06,0.07
2022-02-03,18.81,48212399,987710917,0.05,0.04
2022-02-04,20.42,54382003,987804839,0.06,0.06
2022-02-05,21.37,59205949,987440187,0.06,0.08
2022-02-06,21.90,37941532,987729694,0.04,0.03
2022-02-07,22.36,60651512,987778476,0.06,0.08
2022-02-08,21.69,66599798,987540533,0.07,0.10
2022-02-09,21.93,43452007,987597889,0.04,0.04
2022-02-10,20.64,72556794,987342638,0.07,0.11
2022-02-11,18.96,72981907,987706506,0.07,0.10
2022-02-12,18.82,52227854,987513191,0.05,0.05
2022-02-13,18.83,39354219,987657194,0.04,0.03
2022-02-14,18.71,44595508,987830286,0.05,0.04
2022-02-15,20.14,44270996,987808660,0.04,0.04
2022-02-16,19.80,44963529,987636912,0.05,0.04
2022-02-17,18.11,59724363,987575011,0.06,0.07
2022-02-18,17.85,51467254,987341430,0.05,0.05
2022-02-19,17.89,33029698,987704020,0.03,0.02
2022-02-20,16.93,52200746,987609013,0.05,0.05
2022-02-21,16.19,82206296,987708717,0.08,0.11
2022-02-22,16.56,67448098,987834343,0.07,0.08
2022-02-23,16.01,79982308,987552765,0.08,0.11
2022-02-24,16.17,139087784,987635298,0.14,0.32
2022-02-25,17.25,71217454,987596824,0.07,0.09
2022-02-26,18.02,78736288,987829172,0.08,0.11
2022-02-27,17.47,77528397,987772258,0.08,0.11
2022-02-28,18.94,94576152,987635968,0.10,0.17
2022-03-01,18.88,87904885,987605608,0.09,0.15
2022-03-02,18.59,64841062,987763533,0.07,0.08
2022-03-03,18.02,57571070,987542241,0.06,0.06
2022-03-04,16.76,62502243,987407289,0.06,0.07
2022-03-05,17.31,43770466,987734625,0.04,0.03
2022-03-06,16.98,43442678,987510961,0.04,0.03
2022-03-07,16.43,57504478,987669246,0.06,0.06
2022-03-08,16.95,51573959,987792044,0.05,0.05
2022-03-09,17.87,47987347,987395606,0.05,0.04
2022-03-10,16.98,44173266,987528070,0.04,0.03
2022-03-11,17.73,69750780,987825669,0.07,0.09
2022-03-12,18.15,54799217,987792765,0.06,0.06
2022-03-13,17.25,41042168,987460926,0.04,0.03
2022-03-14,17.70,41130224,987353435,0.04,0.03
2022-03-15,17.83,37764515,987523723,0.04,0.03
2022-03-16,19.05,63072185,987753845,0.06,0.08
2022-03-17,18.75,42916320,987670539,0.04,0.04
2022-03-18,18.99,39579199,987677691,0.04,0.03
2022-03-19,19.36,43077215,987554036,0.04,0.04
2022-03-20,18.64,36929857,987507483,0.04,0.03
2022-03-21,18.80,38662142,987330853,0.04,0.03
2022-03-22,20.25,59599996,987686566,0.06,0.07
2022-03-23,21.00,62946789,987765329,0.06,0.09
2022-03-24,21.25,57891971,987369783,0.06,0.07
2022-03-25,20.55,43203931,987448840,0.04,0.04
2022-03-26,20.89,26760984,987482693,0.03,0.02
2022-03-27,22.45,34125346,987485278,0.03,0.03
2022-03-28,21.97,57614760,987599502,0.06,0.07
2022-03-29,22.49,51931647,987411588,0.05,0.06
2022-03-30,22.47,49599363,987506662,0.05,0.06
2022-03-31,21.30,55870911,987695751,0.06,0.07
2022-04-01,22.02,51126647,987444151,0.05,0.06
2022-04-02,22.64,61613043,987777123,0.06,0.09
2022-04-03,23.21,48912155,987504741,0.05,0.06
2022-04-04,22.66,48922457,987482122,0.05,0.06
2022-04-05,21.79,43821074,987566332,0.04,0.04
2022-04-06,19.84,57637293,987561093,0.06,0.07
2022-04-07,20.43,40099773,987404897,0.04,0.03
2022-04-08,19.40,40031524,987624312,0.04,0.03
2022-04-09,19.79,25354602,987458854,0.03,0.01
2022-04-10,19.29,31094236,987338999,0.03,0.02
2022-04-11,17.19,58063288,987515650,0.06,0.06
2022-04-12,17.79,43483611,987350564,0.04,0.03
2022-04-13,18.20,36135908,987497908,0.04,0.02
2022-04-14,17.93,35239721,987623098,0.04,0.02
2022-04-15,18.35,27632865,987628893,0.03,0.01
2022-04-16,18.63,22772409,987583527,0.02,0.01
2022-04-17,17.78,26609293,987605659,0.03,0.01
2022-04-18,18.17,39233880,987554698,0.04,0.03
2022-04-19,18.90,29921032,987412708,0.03,0.02
2022-04-20,19.09,43520576,987516108,0.04,0.04
2022-04-21,18.19,42457715,987361899,0.04,0.03
2022-04-22,18.30,34375323,987532307,0.03,0.02
2022-04-23,18.73,33409149,987720159,0.03,0.02
2022-04-24,18.16,31754564,987506352,0.03,0.02
2022-04-25,18.12,44117625,987578207,0.04,0.04
2022-04-26,16.65,47317450,987614960,0.05,0.04
2022-04-27,16.95,36367035,987463801,0.04,0.02
2022-04-28,17.00,35839560,987376824,0.04,0.02
2022-04-29,16.16,35515322,987749879,0.04,0.02
2022-04-30,14.52,47472464,987575175,0.05,0.03
2022-05-01,15.38,46032091,987690339,0.05,0.03
2022-05-02,14.98,45711119,987476666,0.05,0.03
2022-05-03,14.73,33430118,987380664,0.03,0.02
2022-05-04,16.31,45812133,987292106,0.05,0.04
2022-05-05,14.58,65415269,987648923,0.07,0.06
2022-05-06,14.31,60667790,987793374,0.06,0.05
2022-05-07,13.78,43104717,987267877,0.04,0.03
2022-05-08,13.25,57253650,987882953,0.06,0.04
2022-05-09,10.77,142019505,987307519,0.14,0.22
2022-05-10,11.36,155946890,987448236,0.16,0.28
2022-05-11,8.96,264615883,987159109,0.27,0.64
2022-05-12,8.75,196350361,987050286,0.20,0.35
2022-05-13,10.49,177387092,987890034,0.18,0.34
2022-05-14,11.35,124652116,987638581,0.13,0.18
2022-05-15,11.80,82400827,987208744,0.08,0.08
2022-05-16,10.62,84808556,988010308,0.09,0.08
2022-05-17,11.03,69222295,987958611,0.07,0.05
2022-05-18,9.51,92320593,987234170,0.09,0.08
2022-05-19,10.04,85051332,987737277,0.09,0.07
2022-05-20,9.68,66135687,988063768,0.07,0.04
2022-05-21,9.99,42401686,987827101,0.04,0.02
2022-05-22,10.19,46937431,987202115,0.05,0.02
2022-05-23,9.89,87532284,987275811,0.09,0.08
2022-05-24,10.18,65034338,987693743,0.07,0.04
2022-05-25,9.87,58329090,987237275,0.06,0.03
2022-05-26,9.18,94953588,987689636,0.10,0.08
2022-05-27,9.13,137359157,987785184,0.14,0.18
2022-05-28,9.67,61295687,987199610,0.06,0.04
2022-05-29,9.98,57641277,987646284,0.06,0.03
2022-05-30,10.45,70512091,988042051,0.07,0.05
2022-05-31,10.37,64281873,987217097,0.07,0.04
2022-06-01,9.47,73856878,987723794,0.07,0.05
2022-06-02,9.90,51129031,987347865,0.05,0.03
2022-06-03,9.38,44214564,987256120,0.04,0.02
2022-06-04,9.43,29806601,987641453,0.03,0.01
2022-06-05,9.34,25278854,988107705,0.03,0.01
2022-06-06,9.49,43599903,987867587,0.04,0.02
2022-06-07,9.23,48352727,987382130,0.05,0.02
2022-06-08,9.00,37935599,987993260,0.04,0.01
2022-06-09,9.23,40917020,987803231,0.04,0.02
2022-06-10,8.65,53613864,987901640,0.05,0.03
2022-06-11,8.02,56540798,987108557,0.06,0.03
2022-06-12,7.45,72580028,987581706,0.07,0.04
2022-06-13,7.01,145443124,987607268,0.15,0.15
2022-06-14,7.37,112031348,986970515,0.11,0.09
2022-06-15,8.51,123131426,987611708,0.12,0.13
2022-06-16,7.10,92398267,987576143,0.09,0.06
2022-06-17,7.29,58591523,988164570,0.06,0.03
2022-06-18,7.06,81216489,987316188,0.08,0.05
2022-06-19,7.52,64616549,987147010,0.07,0.03
2022-06-20,7.89,62776648,987188859,0.06,0.03
2022-06-21,7.74,55566785,987860078,0.06,0.02
2022-06-22,7.41,53559116,987380842,0.05,0.02
2022-06-23,7.79,53151961,987210650,0.05,0.02
2022-06-24,8.21,58341820,987087039,0.06,0.03
2022-06-25,8.13,43748961,988032531,0.04,0.02
2022-06-26,7.84,49327246,987020501,0.05,0.02
2022-06-27,7.74,46955639,988103527,0.05,0.02
2022-06-28,7.31,62193384,987586283,0.06,0.03
2022-06-29,7.01,80180983,987454743,0.08,0.05
2022-06-30,7.04,78604705,987560103,0.08,0.04
2022-07-01,6.73,92689926,987568503,0.09,0.06
2022-07-02,6.83,51733825,986984330,0.05,0.02
2022-07-03,6.84,41261055,988134733,0.04,0.01
2022-07-04,7.17,57831048,988101837,0.06,0.02
2022-07-05,6.85,90154794,987495357,0.09,0.06
2022-07-06,6.93,68982851,987576395,0.07,0.03
2022-07-07,7.31,67831626,987627502,0.07,0.03
2022-07-08,7.07,75391813,987753971,0.08,0.04
2022-07-09,7.26,54764456,987785474,0.06,0.02
2022-07-10,6.86,61017450,987392180,0.06,0.03
2022-07-11,6.54,51201887,987036356,0.05,0.02
2022-07-12,6.30,50041244,987354951,0.05,0.02
2022-07-13,6.47,60334579,987543351,0.06,0.02
2022-07-14,6.72,50122442,987371567,0.05,0.02
2022-07-15,6.81,51171774,986926545,0.05,0.02
2022-07-16,7.18,50297983,987028657,0.05,0.02
2022-07-17,6.92,44966114,988092132,0.05,0.01
2022-07-18,7.68,79014204,988122822,0.08,0.05
2022-07-19,7.80,107098879,987905773,0.11,0.09
2022-07-20,7.46,94797021,988172499,0.10,0.07
2022-07-21,7.53,61005072,987480717,0.06,0.03
2022-07-22,7.31,67641045,987492380,0.07,0.03
2022-07-23,7.33,51473668,987782079,0.05,0.02
2022-07-24,7.41,51074397,988097381,0.05,0.02
2022-07-25,6.77,64535828,987467309,0.07,0.03
2022-07-26,6.77,59881838,987081216,0.06,0.02
2022-07-27,7.67,78751677,987120851,0.08,0.05
2022-07-28,7.86,113015766,987735698,0.11,0.10
2022-07-29,8.19,102185303,987047232,0.10,0.09
2022-07-30,8.21,100662445,987406350,0.10,0.09
2022-07-31,8.65,113391087,987085022,0.11,0.11
2022-08-01,8.19,79715407,988065558,0.08,0.05
2022-08-02,7.94,78139861,1102747244,0.07,0.04
2022-08-03,8.01,63122843,1102754414,0.06,0.03
2022-08-04,8.09,49902239,1103219223,0.05,0.02
2022-08-05,8.81,58796395,1104704726,0.05,0.02
2022-08-06,8.52,45562976,1103975599,0.04,0.01
2022-08-07,8.65,39693099,1104364597,0.04,0.01
2022-08-08,9.27,77275845,1104961697,0.07,0.05
2022-08-09,8.91,75422292,1105111803,0.07,0.04
2022-08-10,9.50,86989616,1106072994,0.08,0.06
2022-08-11,9.21,73767190,1106036982,0.07,0.04
2022-08-12,9.48,57470455,1106437099,0.05,0.03
2022-08-13,9.29,38729697,1106870659,0.03,0.01
2022-08-14,8.96,61750170,1106978393,0.06,0.03
2022-08-15,8.80,58573423,1107809704,0.05,0.02
2022-08-16,8.84,43703104,1108156161,0.04,0.01
2022-08-17,8.36,55819599,1108153234,0.05,0.02
2022-08-18,8.09,43118713,1109150096,0.04,0.01
2022-08-19,7.33,72211330,1116038417,0.06,0.03
