Date,Price,Volume,CirSupply,Velocity,Valuation
2020-01-28,0.186300000,22750284,287841455,0.079037554,0.001163804
2020-01-29,0.191400000,28941264,287716379,0.100589561,0.001936635
2020-01-30,0.189000000,21854741,287765270,0.075946415,0.001090125
2020-01-31,0.187500000,18035173,287751541,0.062676201,0.000736557
2020-02-01,0.189200000,16043340,287837326,0.055737526,0.000587782
2020-02-02,0.200400000,16757265,287735758,0.058238384,0.000679699
2020-02-03,0.204500000,16031848,287726724,0.055719011,0.000634892
2020-02-04,0.197700000,12815857,287750830,0.044538038,0.000392165
2020-02-05,0.205400000,16960531,287717366,0.058948582,0.000713752
2020-02-06,0.221000000,21476303,287728633,0.074640827,0.001231247
2020-02-07,0.228300000,15714328,287759163,0.054609304,0.000680831
2020-02-08,0.229300000,13074283,287734706,0.045438671,0.000473429
2020-02-09,0.225100000,11032137,287747654,0.038339624,0.000330881
2020-02-10,0.225200000,17838104,287770706,0.061987213,0.000865312
2020-02-11,0.339500000,28660592,287766766,0.099596602,0.003367665
2020-02-12,0.261700000,29284624,287712614,0.101784288,0.002711223
2020-02-13,0.275700000,14133591,287743845,0.049118656,0.000665165
2020-02-14,0.275900000,15512374,287716542,0.053915475,0.000802008
2020-02-15,0.257300000,16626658,287806389,0.057770287,0.000858715
2020-02-16,0.253900000,13593052,287799429,0.047230992,0.000566392
2020-02-17,0.236900000,14648919,287724943,0.050912928,0.000614075
2020-02-18,0.236100000,13216620,287784845,0.045925351,0.000497967
2020-02-19,0.218200000,13797612,287704624,0.047957562,0.000501844
2020-02-20,0.228300000,13260158,287722685,0.046086591,0.000484903
2020-02-21,0.253400000,20473540,287812699,0.071134943,0.001282250
2020-02-22,0.262800000,17481640,287802854,0.060741719,0.000969615
2020-02-23,0.262000000,18564897,287718156,0.064524593,0.001090817
2020-02-24,0.246200000,17841259,287728509,0.062007269,0.000946615
2020-02-25,0.233100000,21362874,287796075,0.074229207,0.001284375
2020-02-26,0.215000000,29825702,287750507,0.103651259,0.002309870
2020-02-27,0.225000000,36047724,287771258,0.125265201,0.003530558
2020-02-28,0.218600000,37138275,287827365,0.129029689,0.003639397
2020-02-29,0.221500000,30729973,287812659,0.106770748,0.002525098
2020-03-01,0.241000000,30386261,287816456,0.105575136,0.002686212
2020-03-02,0.245800000,34189585,287820789,0.118787754,0.003468368
2020-03-03,0.240100000,18540562,287763740,0.064429807,0.000996703
2020-03-04,0.237100000,20532944,287731067,0.071361581,0.001207426
2020-03-05,0.239000000,19463703,287745184,0.067642150,0.001093535
2020-03-06,0.237400000,15359153,287800194,0.053367418,0.000676135
2020-03-07,0.235600000,13191061,287720671,0.045846762,0.000495214
2020-03-08,0.210400000,14816378,287765385,0.051487702,0.000557767
2020-03-09,0.208800000,54592490,287809258,0.189682885,0.007512540
2020-03-10,0.206700000,14903807,287752167,0.051793902,0.000554495
2020-03-11,0.200300000,19748562,287834373,0.068610854,0.000942902
2020-03-12,0.156500000,32068722,287819099,0.111419715,0.001942846
2020-03-13,0.161800000,17044883,287681576,0.059249128,0.000567992
2020-03-14,0.148900000,11381054,287774312,0.039548542,0.000232893
2020-03-15,0.144100000,12876794,287798008,0.044742470,0.000288472
2020-03-16,0.137600000,16835828,287664578,0.058525900,0.000471319
2020-03-17,0.135300000,13929313,287828921,0.048394416,0.000316875
2020-03-18,0.125300000,22482721,287845451,0.078106920,0.000764417
2020-03-19,0.149200000,40779772,287788566,0.141700460,0.002995790
2020-03-20,0.141300000,29366950,287667098,0.102086578,0.001472582
2020-03-21,0.139600000,19256791,287773861,0.066916400,0.000625102
2020-03-22,0.131600000,21288936,287716748,0.073992690,0.000720499
2020-03-23,0.143400000,37733689,287787022,0.131116715,0.002465274
2020-03-24,0.152300000,32947492,287825095,0.114470532,0.001995663
2020-03-25,0.147400000,22464247,287829525,0.078047056,0.000897864
2020-03-26,0.148300000,25557687,287707080,0.088832319,0.001170262
2020-03-27,0.143600000,23876880,287716818,0.082987433,0.000988961
2020-03-28,0.137100000,23254333,287851430,0.080785885,0.000894764
2020-03-29,0.136100000,22357274,287665055,0.077719812,0.000822094
2020-03-30,0.139400000,57660595,287692274,0.200424553,0.005599698
2020-03-31,0.140500000,59068676,287859708,0.205199528,0.005916012
2020-04-01,0.143300000,13243015,287812408,0.046012661,0.000303390
2020-04-02,0.146800000,20806451,287818338,0.072290220,0.000767159
2020-04-03,0.147500000,14111139,287753234,0.049039028,0.000354712
2020-04-04,0.161800000,15927138,287716632,0.055357031,0.000495820
2020-04-05,0.162700000,19791887,287747898,0.068782038,0.000769729
2020-04-06,0.176600000,16937418,287776133,0.058856229,0.000611752
2020-04-07,0.172100000,17513713,287704602,0.060873941,0.000637740
2020-04-08,0.180300000,12406123,287784398,0.043109089,0.000335068
2020-04-09,0.178300000,6947723,287800897,0.024140727,0.000103909
2020-04-10,0.166600000,26600234,287800942,0.092425806,0.001423185
2020-04-11,0.168400000,17717987,287699299,0.061585089,0.000638695
2020-04-12,0.185600000,18712252,287811363,0.065015682,0.000784538
2020-04-13,0.183100000,18420393,287765669,0.064011782,0.000750254
2020-04-14,0.203000000,15938167,287819281,0.055375607,0.000622491
2020-04-15,0.201000000,7136552,287703597,0.024805224,0.000123675
